political_subdivision,election_date,election _name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,13,9,Railroad Commissioner,,1,3,Wayne Christian,C,6,REP,49,2,6,0,0,0,0,0,18,2,2,0,31,0,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,13,9,Railroad Commissioner,,1,1,Doug Jeffrey,C,7,REP,49,0,6,0,0,0,0,0,18,0,2,0,31,0,4,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,5,10,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,49,25,5,0,0,0,0,0,18,11,2,0,31,14,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,14,11,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,49,7,6,0,0,0,0,0,18,2,2,0,31,5,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,14,11,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,49,6,6,0,0,0,0,0,18,1,2,0,31,5,4,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,6,12,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,49,26,4,0,0,0,0,0,18,12,1,0,31,14,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,15,13,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,1,REP,49,6,7,0,0,0,0,0,18,2,2,0,31,4,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,15,13,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,2,REP,49,6,7,0,0,0,0,0,18,1,2,0,31,5,5,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,7,14,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,49,25,5,0,0,0,0,0,18,11,2,0,31,14,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,16,15,"Justice, Supreme Court, Place 9",,1,2,Eva Guzman,C,1,REP,49,7,6,0,0,0,0,0,18,1,2,0,31,6,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,16,15,"Justice, Supreme Court, Place 9",,1,1,Joe Pool,C,2,REP,49,6,6,0,0,0,0,0,18,2,2,0,31,4,4,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,8,16,"Judge, Court of Criminal Appeals Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,49,24,6,0,0,0,0,0,18,10,3,0,31,14,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,2,Mary Lou Keel,C,1,REP,49,4,7,0,0,0,0,0,18,1,2,0,31,3,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,1,Chris Oldner,C,2,REP,49,5,7,0,0,0,0,0,18,2,2,0,31,3,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,3,Ray Wheless,C,3,REP,49,3,7,0,0,0,0,0,18,0,2,0,31,3,5,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,9,18,"Judge, Court of Criminal Appeals Place 5",,1,1,Betsy Johnson,C,1,DEM,49,24,6,0,0,0,0,0,18,10,3,0,31,14,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,4,Sid Harle,C,1,REP,49,3,6,0,0,0,0,0,18,1,2,0,31,2,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,2,Steve Smith,C,2,REP,49,5,6,0,0,0,0,0,18,0,2,0,31,5,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,1,Scott Walker,C,3,REP,49,4,6,0,0,0,0,0,18,2,2,0,31,2,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,3,Brent Webster,C,4,REP,49,1,6,0,0,0,0,0,18,0,2,0,31,1,4,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,10,20,"Judge, Court of Criminal Appeals Place 6",,1,1,Robert Burns,C,1,DEM,49,24,6,0,0,0,0,0,18,10,3,0,31,14,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,19,21,"Judge, Court of Criminal Appeals Place 6",,1,1,Michael E. Keasler,C,1,REP,49,7,6,0,0,0,0,0,18,1,2,0,31,6,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,19,21,"Judge, Court of Criminal Appeals Place 6",,1,2,Richard Davis,C,2,REP,49,6,6,0,0,0,0,0,18,2,2,0,31,4,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,20,22,"Member, State Board of Education, District 8",,1,1,Barbara Cargill,C,1,REP,49,13,6,0,0,0,0,0,18,3,2,0,31,10,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,22,24,State Representative District 14,,1,2,John Raney,C,1,REP,49,8,5,0,0,0,0,0,18,1,2,0,31,7,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,22,24,State Representative District 14,,1,1,Jess Fields,C,2,REP,49,6,5,0,0,0,0,0,18,2,2,0,31,4,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,23,25,"Justice, 10th Court of Appeals District, Place 3",,1,1,Al Scoggins,C,1,REP,49,13,6,0,0,0,0,0,18,3,2,0,31,10,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,24,26,"District Judge, 272nd Judicial District",,1,1,Travis Bryan III,C,1,REP,49,13,6,0,0,0,0,0,18,3,2,0,31,10,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,25,27,"District Attorney, 85th Judicial District",,1,1,Jarvis Parsons,C,1,REP,49,13,6,0,0,0,0,0,18,3,2,0,31,10,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,26,28,County Attorney,,1,1,Rod Anderson,C,1,REP,49,13,6,0,0,0,0,0,18,3,2,0,31,10,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,27,29,Sheriff,,1,1,Chris Kirk,C,1,REP,49,11,6,0,0,0,0,0,18,3,2,0,31,8,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,27,29,Sheriff,,1,2,Miguel C. Vasquez,C,2,REP,49,2,6,0,0,0,0,0,18,0,2,0,31,2,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,28,30,Tax Assessor-Collector,,1,1,Kristeen Roe,C,1,REP,49,13,6,0,0,0,0,0,18,3,2,0,31,10,4,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,43,33,County Chairman,,1,1,TC Langford,C,1,DEM,49,24,6,0,0,0,0,0,18,10,3,0,31,14,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,44,35,County Chairman,,1,1,Paul Rieger,C,1,REP,49,13,6,0,0,0,0,0,18,3,2,0,31,10,4,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,31,36,REFERENDA ITEM  # 1 ON ECONOMIC SECURITY & PROSPERITY,,1,1,Yes,C,1,,49,28,0,0,0,0,0,0,18,13,0,0,31,15,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,31,36,REFERENDA ITEM  # 1 ON ECONOMIC SECURITY & PROSPERITY,,1,2,No,C,2,,49,2,0,0,0,0,0,0,18,0,0,0,31,2,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,32,37,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,Yes,C,1,,49,28,0,0,0,0,0,0,18,12,0,0,31,16,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,32,37,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,No,C,2,,49,2,0,0,0,0,0,0,18,1,0,0,31,1,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,33,38,REFERENDA ITEM # 3 ON CLIMATE,,1,1,Yes,C,1,,49,30,0,0,0,0,0,0,18,13,0,0,31,17,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,33,38,REFERENDA ITEM # 3 ON CLIMATE,,1,2,No,C,2,,49,0,0,0,0,0,0,0,18,0,0,0,31,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,34,39,REFERENDA ITEM  # 4 ON THE VOTING RIGHTS ACT,,1,1,Yes,C,1,,49,30,0,0,0,0,0,0,18,13,0,0,31,17,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,34,39,REFERENDA ITEM  # 4 ON THE VOTING RIGHTS ACT,,1,2,No,C,2,,49,0,0,0,0,0,0,0,18,0,0,0,31,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,35,40,REFERENDA ITEM # 5 ON CAMPUS CARRY,,1,1,Yes,C,1,,49,25,0,0,0,0,0,0,18,11,0,0,31,14,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,35,40,REFERENDA ITEM # 5 ON CAMPUS CARRY,,1,2,No,C,2,,49,5,0,0,0,0,0,0,18,2,0,0,31,3,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,36,41,REFERENDA ITEM  # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,Yes,C,1,,49,30,0,0,0,0,0,0,18,13,0,0,31,17,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,74,,1,64,151,76,0,0,36,41,REFERENDA ITEM  # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,No,C,2,,49,0,0,0,0,0,0,0,18,0,0,0,31,0,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,37,42,PROPOSITION #1,,1,1,Yes,C,1,,49,10,4,0,0,0,0,0,18,4,1,0,31,6,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,37,42,PROPOSITION #1,,1,2,No,C,2,,49,5,4,0,0,0,0,0,18,0,1,0,31,5,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,38,43,PROPOSITION #2,,1,1,Yes,C,1,,49,10,2,0,0,0,0,0,18,2,1,0,31,8,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,38,43,PROPOSITION #2,,1,2,No,C,2,,49,7,2,0,0,0,0,0,18,2,1,0,31,5,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,39,44,PROPOSITION #3,,1,1,Yes,C,1,,49,14,4,0,0,0,0,0,18,3,1,0,31,11,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,39,44,PROPOSITION #3,,1,2,No,C,2,,49,1,4,0,0,0,0,0,18,1,1,0,31,0,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,40,45,PROPOSITION #4,,1,1,Yes,C,1,,49,17,2,0,0,0,0,0,18,4,1,0,31,13,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,74,,1,64,151,76,0,0,40,45,PROPOSITION #4,,1,2,No,C,2,,49,0,2,0,0,0,0,0,18,0,1,0,31,0,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,2,4,President/Vice-President,,1,1,Martin J. O'Malley,C,1,DEM,112,0,0,0,0,0,0,0,46,0,0,0,66,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,2,4,President/Vice-President,,1,2,Star Locke,C,2,DEM,112,0,0,0,0,0,0,0,46,0,0,0,66,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,2,4,President/Vice-President,,1,3,"Roque ""Rocky"" De La Fuente",C,3,DEM,112,0,0,0,0,0,0,0,46,0,0,0,66,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,2,4,President/Vice-President,,1,4,Bernie Sanders,C,4,DEM,112,17,0,0,0,0,0,0,46,8,0,0,66,9,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,2,4,President/Vice-President,,1,5,Calvis L. Hawes,C,5,DEM,112,0,0,0,0,0,0,0,46,0,0,0,66,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,2,4,President/Vice-President,,1,6,Willie L. Wilson,C,6,DEM,112,0,0,0,0,0,0,0,46,0,0,0,66,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,2,4,President/Vice-President,,1,7,Keith Judd,C,7,DEM,112,1,0,0,0,0,0,0,46,0,0,0,66,1,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,2,4,President/Vice-President,,1,8,Hillary Clinton,C,8,DEM,112,11,0,0,0,0,0,0,46,5,0,0,66,6,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,4,Donald J. Trump,C,1,REP,112,18,1,0,0,0,0,0,46,7,0,0,66,11,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,5,Elizabeth Gray,C,2,REP,112,0,1,0,0,0,0,0,46,0,0,0,66,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,8,Lindsey Graham,C,3,REP,112,1,1,0,0,0,0,0,46,0,0,0,66,1,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,2,Carly Fiorina,C,4,REP,112,0,1,0,0,0,0,0,46,0,0,0,66,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,13,Ted Cruz,C,5,REP,112,50,1,0,0,0,0,0,46,19,0,0,66,31,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,11,Rand Paul,C,6,REP,112,0,1,0,0,0,0,0,46,0,0,0,66,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,3,Chris Christie,C,7,REP,112,0,1,0,0,0,0,0,46,0,0,0,66,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,10,Mike Huckabee,C,8,REP,112,0,1,0,0,0,0,0,46,0,0,0,66,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,7,John R. Kasich,C,9,REP,112,2,1,0,0,0,0,0,46,2,0,0,66,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,9,Marco Rubio,C,10,REP,112,5,1,0,0,0,0,0,46,2,0,0,66,3,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,1,Ben Carson,C,11,REP,112,4,1,0,0,0,0,0,46,3,0,0,66,1,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,12,Rick Santorum,C,12,REP,112,0,1,0,0,0,0,0,46,0,0,0,66,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,6,Jeb Bush,C,13,REP,112,1,1,0,0,0,0,0,46,0,0,0,66,1,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,11,5,President/Vice-President,,1,14,Uncommitted,C,14,REP,112,1,1,0,0,0,0,0,46,0,0,0,66,1,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,3,6,U. S. Representative District 17,,1,1,William Matta,C,1,DEM,112,28,1,0,0,0,0,0,46,13,0,0,66,15,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,12,7,U. S. Representative District 17,,1,3,Bill Flores,C,1,REP,112,55,5,0,0,0,0,0,46,23,1,0,66,32,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,12,7,U. S. Representative District 17,,1,2,Ralph Patterson,C,2,REP,112,20,5,0,0,0,0,0,46,9,1,0,66,11,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,12,7,U. S. Representative District 17,,1,1,Kaleb Sims,C,3,REP,112,3,5,0,0,0,0,0,46,0,1,0,66,3,4,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,4,8,Railroad Commissioner,,1,1,Lon Burnam,C,1,DEM,112,8,1,0,0,0,0,0,46,3,1,0,66,5,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,4,8,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,112,10,1,0,0,0,0,0,46,3,1,0,66,7,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,4,8,Railroad Commissioner,,1,3,Grady Yarbrough,C,3,DEM,112,10,1,0,0,0,0,0,46,6,1,0,66,4,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,13,9,Railroad Commissioner,,1,8,Weston Martinez,C,1,REP,112,15,13,0,0,0,0,0,46,4,7,0,66,11,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,13,9,Railroad Commissioner,,1,6,John Greytok,C,2,REP,112,4,13,0,0,0,0,0,46,1,7,0,66,3,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,13,9,Railroad Commissioner,,1,5,Gary Gates,C,3,REP,112,19,13,0,0,0,0,0,46,9,7,0,66,10,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,13,9,Railroad Commissioner,,1,7,Ron Hale,C,4,REP,112,11,13,0,0,0,0,0,46,4,7,0,66,7,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,13,9,Railroad Commissioner,,1,2,Lance N. Christian,C,5,REP,112,11,13,0,0,0,0,0,46,6,7,0,66,5,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,13,9,Railroad Commissioner,,1,3,Wayne Christian,C,6,REP,112,4,13,0,0,0,0,0,46,0,7,0,66,4,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,13,9,Railroad Commissioner,,1,1,Doug Jeffrey,C,7,REP,112,6,13,0,0,0,0,0,46,2,7,0,66,4,6,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,5,10,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,112,28,1,0,0,0,0,0,46,13,0,0,66,15,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,14,11,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,112,41,12,0,0,0,0,0,46,20,5,0,66,21,7,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,14,11,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,112,30,12,0,0,0,0,0,46,8,5,0,66,22,7,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,6,12,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,112,28,1,0,0,0,0,0,46,13,0,0,66,15,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,15,13,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,1,REP,112,45,14,0,0,0,0,0,46,13,7,0,66,32,7,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,15,13,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,2,REP,112,24,14,0,0,0,0,0,46,13,7,0,66,11,7,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,7,14,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,112,28,1,0,0,0,0,0,46,13,0,0,66,15,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,16,15,"Justice, Supreme Court, Place 9",,1,2,Eva Guzman,C,1,REP,112,48,13,0,0,0,0,0,46,19,5,0,66,29,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,16,15,"Justice, Supreme Court, Place 9",,1,1,Joe Pool,C,2,REP,112,22,13,0,0,0,0,0,46,9,5,0,66,13,8,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,8,16,"Judge, Court of Criminal Appeals Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,112,27,2,0,0,0,0,0,46,13,0,0,66,14,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,2,Mary Lou Keel,C,1,REP,112,30,15,0,0,0,0,0,46,14,6,0,66,16,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,1,Chris Oldner,C,2,REP,112,24,15,0,0,0,0,0,46,12,6,0,66,12,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,3,Ray Wheless,C,3,REP,112,14,15,0,0,0,0,0,46,1,6,0,66,13,9,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,9,18,"Judge, Court of Criminal Appeals Place 5",,1,1,Betsy Johnson,C,1,DEM,112,28,1,0,0,0,0,0,46,13,0,0,66,15,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,4,Sid Harle,C,1,REP,112,11,14,0,0,0,0,0,46,8,6,0,66,3,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,2,Steve Smith,C,2,REP,112,25,14,0,0,0,0,0,46,7,6,0,66,18,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,1,Scott Walker,C,3,REP,112,23,14,0,0,0,0,0,46,10,6,0,66,13,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,3,Brent Webster,C,4,REP,112,10,14,0,0,0,0,0,46,2,6,0,66,8,8,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,77,,1,69,152,77,0,0,10,20,"Judge, Court of Criminal Appeals Place 6",,1,1,Robert Burns,C,1,DEM,112,28,1,0,0,0,0,0,46,13,0,0,66,15,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,19,21,"Judge, Court of Criminal Appeals Place 6",,1,1,Michael E. Keasler,C,1,REP,112,31,16,0,0,0,0,0,46,11,7,0,66,20,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,19,21,"Judge, Court of Criminal Appeals Place 6",,1,2,Richard Davis,C,2,REP,112,36,16,0,0,0,0,0,46,15,7,0,66,21,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,20,22,"Member, State Board of Education, District 8",,1,1,Barbara Cargill,C,1,REP,112,64,19,0,0,0,0,0,46,24,9,0,66,40,10,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,77,,1,69,152,77,0,0,21,23,State Representative District 12,,1,2,Kyle Kacal,C,1,REP,112,55,5,0,0,0,0,0,46,27,1,0,66,28,4,0
